datetime,long,cart,Record Count,shipping_price
"May 22, 2021",100.5565812,"{""cereal"":2}",1,60
"May 22, 2021",,"{""bancheese~s"":1,""banultimate~s"":1}",1,0
"May 22, 2021",100.624209,"{""coconut_slice"":0,""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""rs87ic7yigr"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,224
"May 22, 2021",100.5986178,"{""chocpudding-1lb"":0,""deathcake"":1}",1,91
"May 22, 2021",100.5220564,"{""cereal"":2,""hella"":1}",1,42
"May 22, 2021",,"{""chocpudding-1lb"":1}",1,0
"May 22, 2021",100.5808545,"{""deathcake"":1,""cupc"":1,""cereal"":1}",1,138
"May 23, 2021",100.6423614,"{""cereal"":2}",1,190
"May 23, 2021",100.5371839,"{""cereal"":2,""banultimate~l"":1}",1,104
"May 23, 2021",100.5392942,"{""cereal"":5,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""8819zyoteb5"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""salt"":2,""redvelvet"":1,""deathchoc"":1}",1,68
"May 23, 2021",100.3798871,"{""cereal"":5,""banana_slice"":1,""blackout_slice"":1,""chocpudding_slice"":1,""coconut_slice"":1}",1,238
"May 23, 2021",100.5985165,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""ban06m9axc5"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",1,75
"May 23, 2021",,"{""cereal"":3}",1,0
"May 23, 2021",100.5950146,"{""cereal"":1,""carrot-1lb#dearest"":0,""carrot-2lb#dearest"":1}",1,209
"May 23, 2021",100.5303161,"{""salt"":1,""blackout_slice"":1}",1,77
"May 23, 2021",100.4773576,"{""custom"":[{""title"":""( Cookie cake ) Death by chocolate 1 lb"",""price"":750,""quantity"":1,""id"":""4qnf2hpdb96""}]}",1,185
"May 23, 2021",100.4968444,"{""berry-2lb"":1,""cereal"":1,""candy"":1}",1,254
"May 23, 2021",100.5016095,"{""mixedberry-1lb"":1}",1,246
"May 23, 2021",100.6533556,"{""cereal"":3,""banultimate~s"":2}",1,119
"May 23, 2021",100.4964599,"{""kiss-2lb"":1}",1,252
"May 23, 2021",100.72976,"{""cereal"":2,""deathcake"":1}",1,217
"May 23, 2021",100.6630272,"{""hella"":1,""pbj"":1,""cupc"":1,""deathchoc"":1,""peanut"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""tikznn3zawm"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,142
"May 23, 2021",100.5899242,"{""pbj"":1,""redvelvet"":1}",1,70
"May 23, 2021",100.5784158,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""wx77n20291r"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",1,0
"May 23, 2021",100.6238863,"{""heart-S&redvelvet.pink"":1}",1,104
"May 23, 2021",100.6530903,"{""banultimate~s"":0,""banultimate~l"":1}",1,137
"May 23, 2021",100.5762888,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ewqjmacdi9o"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,68
"May 23, 2021",100.5848106,"{""cereal"":2}",1,60
"May 23, 2021",100.7659712,"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""ho4ugcask5i"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,407
"May 23, 2021",100.4713429,"{""ferrero-1lb"":1}",1,275
"May 23, 2021",100.6146964,"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""uefakmrr9t"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,413
"May 23, 2021",100.5672948,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""h817j77nnf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":12,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Double box of 18""}]}",1,38
"May 23, 2021",,"{""cereal"":1,""cupc"":1,""ferrero_slice"":1}",1,0
"May 23, 2021",100.530524,"{""heart-S&ganache.gold"":1}",1,94
"May 23, 2021",100.5632598,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":3,""id"":""ekafuyuuj15"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,64
"May 24, 2021",100.5431936,"{""chocpudding-1lb"":1}",1,189
"May 24, 2021",100.5716882,"{""cereal"":4,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""bflvfpmnegc"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""}],""carrot_slice"":2,""bannutella~l"":1}",1,47
"May 24, 2021",100.6717818,"{""cereal"":4,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""1l5m7saiio5"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,182
"May 24, 2021",100.5474564,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""t37h9fu34jo"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cereal"":0}",1,109
"May 24, 2021",,"{""cereal"":4}",1,0
"May 24, 2021",,"{""cereal"":6}",1,0
"May 24, 2021",100.5619876,"{""cereal"":4,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pocrdjk1w4c"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,54
"May 24, 2021",,"{""banog~s"":1,""bannuts~s"":1}",1,0
"May 24, 2021",100.4557305,"{""cake"":[{""count"":""8"",""price"":1700,""quantity"":1,""id"":""v28ryddz0f9"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":2,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":0,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":2,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",1,325
"May 24, 2021",100.5593228,"{""cereal"":3}",1,55
"May 24, 2021",100.5341201,"{""ferrero-1lb"":1}",1,200
"May 24, 2021",100.5458597,"{""mixedberry-1lb"":1}",1,172
"May 24, 2021",100.525376,"{""cereal"":1,""banog~s"":1}",1,83
"May 24, 2021",100.5642617,"{""heart-S&redvelvet.pink"":1}",1,48
"May 24, 2021",100.5454483,"{""kiss-1lb"":1}",1,215
"May 24, 2021",100.4675548,"{""cereal"":3}",1,155
"May 24, 2021",100.5998939,"{""giftboxloaf"":[{""count"":""1"",""price"":950,""quantity"":1,""id"":""noekxv607q"",""DEATH BY CHOCOLATE PUDDING CAKE"":1,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":0,""BANANA GOES NUTS"":0,""BANANA OG"":0,""extra"":"""",""title"":""Small box of 1""}]}",1,76
"May 24, 2021",100.54548,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""exqiiyp0oc"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,0
"May 24, 2021",,"{""cereal"":1,""pbj"":1}",1,0
"May 24, 2021",100.4569462,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,308
"May 24, 2021",100.5342164,"{""cereal"":3,""bancheese~s"":1,""banultimate~s"":1,""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""356tnyue714"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}],""bannuts~s"":1}",1,78
"May 24, 2021",100.5165848,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,221
"May 24, 2021",100.6151378,"{""blackout_slice"":1,""berry_slice"":1}",1,117
"May 24, 2021",100.5569869,"{""care"":1}",1,0
"May 24, 2021",,"{""custom"":[{""title"":""Matcha Powwow 1 ชิ้น"",""price"":90,""quantity"":1,""id"":""j4zab5ev0i8""}],""pbj"":1,""cereal"":1}",1,0
"May 24, 2021",100.4014921,"{""kiss-1lb"":1}",1,408
"May 24, 2021",100.5869459,"{""blackout_slice"":1,""coconut_slice"":1,""kiss_slice"":1,""berry_slice"":1}",1,65
"May 24, 2021",100.5438002,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""j5rqqu0bxml"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":12,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""sxyuwozxfzs"",""BAE BROWNIE"":5,""FUDGE BROWNIE BITES"":8,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Double box of 18""}]}",1,0
"May 24, 2021",,"{""cupc"":1,""salt"":1,""cereal"":3,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""10q4n9cn6iha"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"May 24, 2021",,"{""cereal"":2}",1,0
"May 24, 2021",100.4054725,"{""cereal"":1,""salt"":1,""ferrero_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""fpf2l9garg4"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""g64fwfckl67"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,216
"May 24, 2021",100.556456,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""l1sg1z0xq7"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,0
"May 24, 2021",100.571207,"{""cereal"":3}",1,46
"May 24, 2021",100.4569462,"{""heart-set&redvelvet,ganache.pinkgold"":0,""pbj"":2,""cereal"":5,""salt"":2,""mixedberry-1lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pqph1hnzzcg"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"May 24, 2021",,"{""cereal"":1}",1,0
"May 25, 2021",,"{""bannutella~s"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""mnrgkl8sc5"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":15,""extra"":"""",""title"":""Double box of 18""}]}",1,0
"May 25, 2021",100.5458597,"{""coconut-1lb"":1}",1,172
"May 25, 2021",,"{""hella"":2,""berry-1lb"":1,""coconut_slice"":1}",1,0
"May 25, 2021",100.5714329,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""gbprpf6vvn4"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,135
"May 25, 2021",100.6652566,"{""heart-S&redvelvet.pink"":1}",1,145
"May 25, 2021",,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""vxrx03oci5j"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}]}",1,0
"May 25, 2021",100.5458597,"{""chocpudding-2lb"":1}",1,172
"May 25, 2021",,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ubw19tfiiq8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""soft"":[{""count"":""0"",""price"":180,""quantity"":0,""id"":""xagbf1x0r68"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""},{""count"":""0"",""price"":90,""quantity"":1,""id"":""fh0svqr539a"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"May 25, 2021",100.6147704,"{""coconut-1lb"":0,""carrot-1lb"":1}",1,222
"May 25, 2021",100.5846197,"{""coconut-1lb"":1}",1,175
"May 25, 2021",100.5479417,"{""cereal"":6}",1,65
"May 25, 2021",100.531724,"{""heart-S&ganache.gold"":1}",1,104
"May 25, 2021",,"{""coconut_slice"":1}",1,0
"May 25, 2021",100.5570489,"{""ferrero-1lb"":1}",1,167
"May 25, 2021",,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""u200nhi9ww8"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""extra"":"""",""title"":""Small box of 9""}]}",1,0
"May 25, 2021",100.5939462,"{""banultimate~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""3b0cuwjdbng"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,81
"May 25, 2021",,"{""chocpudding-1lb#extraferrero"":1}",1,0
"May 25, 2021",100.5217662,"{""cereal"":8}",1,269
"May 25, 2021",100.3856554,"{""cereal"":10}",1,253
"May 25, 2021",,"{""banana-1lb"":1}",1,0
"May 25, 2021",100.5610784,"{""custom"":[{""title"":""1 lb Lady in Pink รสชาติ​ red velvet​ ***ตกเเต่ง​สี​ฟ้าเข้ม***"",""price"":1800,""quantity"":1,""id"":""93dyt6t6v3""}]}",1,155
"May 25, 2021",,"{""cereal"":2,""bancheese~s"":1}",1,0
"May 25, 2021",,"{""cereal"":4,""hella"":1}",1,0
"May 25, 2021",100.5580817,"{""hella"":0,""pbj"":0,""deathchoc"":0,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""269mwwsj4hqi"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,57
"May 25, 2021",100.6316043,"{""valrhona"":2,""deathchoc"":2,""cereal"":2}",1,147
"May 25, 2021",,"{""cupc"":2,""cereal"":4,""bannutella~s"":2,""bancheese~s"":1,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""mumcn366q9f"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1,0
"May 25, 2021",100.6948075,"{""heart-S&redvelvet.pink"":1,""hella"":1}",1,195
"May 25, 2021",,"{""valrhona"":0,""cereal"":1,""peanut"":2}",1,0
"May 25, 2021",100.5205528,"{""hella"":0,""cereal"":2}",1,95
"May 25, 2021",,"{""banultimate~l"":1,""cereal"":2}",1,0
"May 25, 2021",100.5789727,"{""chocpudding-1lb"":1}",1,161
"May 25, 2021",,"{""custom"":[{""title"":""Red  velvet cake 2lb"",""price"":2500,""quantity"":1,""id"":""h2d2s8dq4qw""}],""salt"":6}",1,0
"May 25, 2021",100.5630581,"{""cereal"":0,""berry-1lb"":0,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""66ry8dsw3dd"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""heart-S&redvelvet.pink"":1,""berry_slice"":2}",1,147
"May 25, 2021",,"{""cereal"":4,""coconut_slice"":2,""bannutella~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ahuy59qbrbl"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"May 25, 2021",100.6340262,"{""pbj"":2,""cupc"":2,""salt"":2,""hella"":2,""redvelvet"":2,""deathchoc"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""68567s3ukrx"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,117
"May 25, 2021",100.5352208,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":2,""id"":""prjxqw1qdi"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":8,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Double box of 18""}],""deathchoc"":1,""cupc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""k2hpeypwp2g"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"May 25, 2021",100.5434503,"{""blackout_slice"":1}",1,90
"May 25, 2021",100.5331621,"{""cupc"":1,""hella"":1,""valrhona"":1,""cereal"":0}",1,91
"May 25, 2021",,"{""redvelvet"":1,""deathchoc"":1}",1,0
"May 25, 2021",100.6544323,"{""blackout_slice"":0,""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""z8jhgyhi0i"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":0,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":2,""extra"":"""",""title"":""Large box of 8""}],""custom"":[{""title"":""1 lb  choc pudding cake​***ตกเเต่ง​เเบบmermaid​***"",""price"":1800,""quantity"":1,""id"":""yhr5zpxglwe""}]}",1,442
"May 25, 2021",100.5202291,"{""mixedberry-1lb"":1}",1,244
"May 25, 2021",100.5765805,"{""cupc"":0,""redvelvet"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""11eqvrsqer5"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,55
"May 25, 2021",100.5867483,"{""deathchoc"":1,""peanut"":1}",1,68
"May 26, 2021",100.5057892,"{""heart-L&redvelvet.pink"":1}",1,368
"May 26, 2021",100.5731931,"{""cereal"":3,""hella"":1}",1,50
"May 26, 2021",100.5896401,"{""blackout-1lb"":1}",1,188
"May 26, 2021",100.7160372,"{""hella"":1,""deathchoc"":1,""cupc"":1}",1,167
"May 26, 2021",,"{""cereal"":3}",1,0
"May 26, 2021",100.5414177,"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""fnd2pa9k9s4"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"May 26, 2021",100.6817471,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""j8u06bpuunb"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1,157
"May 26, 2021",100.5329962,"{""kiss-2lb"":1}",1,303
"May 26, 2021",100.5446239,"{""coconut-1lb"":1}",1,223
"May 26, 2021",100.570051,"{""cereal"":0,""care"":1}",1,109
"May 26, 2021",,"{""pbj"":1,""cupc"":3,""redvelvet"":3,""hella"":2}",1,0
"May 26, 2021",100.5408444,"{""deathchoccake-1lb"":1}",1,229
"May 26, 2021",100.4443965,"{""deathchoccake-1lb"":1}",1,368
"May 26, 2021",100.5808171,"{""chocpudding-2lb#extraferrero"":1}",1,237
"May 26, 2021",,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""wfv7xdbmq6k"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,0
"May 26, 2021",100.6161632,"{""cereal"":4}",1,86
"May 26, 2021",100.6817471,"{""custom"":[{""title"":""Lady in pink สีชมพู ( แนบรูป) / 1 lb รสชาติ Red velvet"",""price"":1800,""quantity"":1,""id"":""awaheqdoqk8""}]}",1,302
"May 26, 2021",100.6114958,"{""hella"":1,""deathchoc"":1,""cupc"":1}",1,85
"May 26, 2021",100.6717818,"{""cupc"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""2o28fokb4e5"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,182
"May 26, 2021",100.655454,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""tkwvnt8ukff"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,192
"May 26, 2021",100.5492497,"{""cereal"":2,""mayong~l"":0}",1,104
"May 26, 2021",100.4704291,"{""chocpudding-1lb#extraferrero"":0,""chocpudding-1lb"":1}",1,276
"May 26, 2021",100.6634215,"{""heart-set&redvelvet,ganache.pinkgold"":1}",1,280
