datetime,cart,Record Count,total_price
"Jun 1, 2021","{""redvelvet"":6}",1,900
"Jun 1, 2021","{""cereal"":3,""candy"":2}",1,650
"Jun 1, 2021","{""blackout-1lb"":1}",1,1500
"Jun 1, 2021","{""hella"":1,""pbj"":1,""cereal"":1}",1,430
"Jun 1, 2021","{""chocpudding-1lb"":1}",2,3192
"Jun 1, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""ctk3jplsm7m"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""}],""cereal"":0}",1,715
"Jun 1, 2021","{""cupc"":4,""hella"":4}",1,1200
"Jun 1, 2021","{""cupc"":1,""salt"":1,""redvelvet"":1,""deathchoc"":1,""coconut_slice"":1,""cereal"":0}",1,916
"Jun 1, 2021","{""candy"":2,""cereal"":1}",2,895
"Jun 1, 2021","{""candy"":1,""cereal"":1}",1,370
"Jun 1, 2021","{""banog~s"":1,""bannutella~s"":1}",1,436
"Jun 1, 2021","{""coconut-1lb"":1,""cereal"":2,""candy"":2}",1,2238
"Jun 1, 2021","{""carrot-1lb"":1}",1,2042
"Jun 1, 2021","{""care"":1}",1,1450
"Jun 1, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",2,2623
"Jun 1, 2021","{""bancheese~l"":1,""banultimate~s"":1}",1,772
"Jun 1, 2021","{""bannutella~s"":1,""cereal"":1,""candy"":1}",1,510
"Jun 1, 2021","{""cereal"":1,""candy"":1}",1,299
"Jun 1, 2021","{""candy"":1}",1,178
"Jun 1, 2021","{""candy"":2}",2,760
"Jun 1, 2021","{""heart-S&redvelvet.pink"":1}",1,601
"Jun 1, 2021","{""cereal"":4,""candy"":4}",1,1230
"Jun 1, 2021","{""cereal"":4,""candy"":1}",1,729
"Jun 1, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""qbkrrpjegwi"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":0,""id"":""18joihcb3f"",""BAE BROWNIE"":5,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""y1kczof8v6i"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Small box of 9""}]}",1,1662
"Jun 1, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""5dv1ilwam6u"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""cereal"":0}",1,520
"Jun 1, 2021","{""candy"":1,""cereal"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""47aowcs4wix"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,620
"Jun 1, 2021","{""pbj"":1,""chocpudding_slice"":1}",1,370
"Jun 1, 2021","{""custom"":[{""title"":""1 lb Hella nutella cookie cake​"",""price"":750,""quantity"":1,""id"":""pgslefixcc""}]}",1,887
"Jun 1, 2021","{""kiss-1lb"":1}",1,1800
"Jun 1, 2021","{""pbj"":1,""cupc"":1,""salt"":1,""deathchoc"":1,""redvelvet"":1,""hella"":1}",1,1006
"Jun 1, 2021","{""mixedberry-1lb"":1}",1,1934
"May 31, 2021","{""banana-1lb#dearest"":1}",1,1881
"May 31, 2021","{""kiss-1lb"":1}",2,3796
"May 31, 2021","{""blackout_slice"":1,""coconut_slice"":1,""chocpudding_slice"":1,""banana_slice"":1,""banultimate~l"":1}",1,1407
"May 31, 2021","{""custom"":[{""title"":""( cookie cake ) CUP C 2 ปอนด์ -ตกแต่งแบบที่ 2 - "",""price"":1450,""quantity"":1,""id"":""uf50wrmjxj""}]}",1,1450
"May 31, 2021","{""custom"":[{""title"":""[cookie cake ] CUP C 2 ปอนด์ -ตกแต่งแบบที่ 1-"",""price"":1450,""quantity"":1,""id"":""sf2r8rpj68h""}],""kiss-2lb"":1}",1,4447
"May 31, 2021","{""candy"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""dq1uf855ffs"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""}]}",1,410
"May 31, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""6fuv2a5ri3s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""salt"":1,""hella"":1}",1,728
"May 31, 2021","{""banultimate~s"":1,""bannutella~s"":1,""bancheese~s"":1,""cereal"":1,""candy"":1}",1,839
"May 31, 2021","{""cereal"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""52gtdmqo9wy"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}],""chocpudding_slice"":1}",1,639
"May 31, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qitngcq6kd"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,421
"May 31, 2021","{""cereal"":3}",2,957
"May 31, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pu7tnk7sud"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}]}",1,545
"May 31, 2021","{""chocpudding-2lb#extraferrero"":1}",1,2873
"May 31, 2021","{""deathchoccake-1lb"":1}",1,1101
"May 31, 2021","{""cupc"":1,""hella"":1,""peanut"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""lw1qw6xt2l"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,810
"May 31, 2021","{""cereal"":1,""candy"":1,""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""ol6no82di2"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1,2155
"May 31, 2021","{""chocpudding-1lb"":1}",1,2458
"May 31, 2021","{""kiss-1lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ivcz5foo1y"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,2525
"May 31, 2021","{""coconut-1lb"":0,""coconut-2lb"":1,""valrhona"":1,""peanut"":1,""blackout_slice"":2}",1,3877
"May 31, 2021","{""cereal"":1,""candy"":1}",1,345
"May 31, 2021","{""pbj"":2,""cupc"":2,""hella"":2,""salt"":2,""redvelvet"":2,""deathchoc"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""l2nmplzbnq"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,2332
"May 31, 2021","{""candy"":0,""cereal"":0,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""g8uxf5z22qi"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""lv8oqjd0tj"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1679
"May 31, 2021","{""coconut-2lb"":1}",1,2846
"May 31, 2021","{""cereal"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""8tbwpx8if0i"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,947
"May 31, 2021","{""cereal"":6}",1,890
"May 30, 2021","{""banultimate~s"":3,""kiss_slice"":1,""cereal"":6}",1,1729
"May 30, 2021","{""coconut-2lb"":1}",1,2787
"May 30, 2021","{""custom"":[{""title"":""Milk Candy ice cream  2 cups"",""price"":260,""quantity"":1,""id"":""401k74erseu""}]}",1,312
"May 30, 2021","{""heart-S&ganache.pink"":1}",1,550
"May 30, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""ge0tt9dcuww"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":3,""MAMA OG"":0,""MATCHA POWWOW"":3,""SEXY BACK"":0,""TRIPLE C"":3,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""deathcake"":1,""cereal"":2}",1,2112
"May 30, 2021","{""ferrero-1lb"":1}",1,1713
"May 30, 2021","{""hella"":1,""deathchoc"":1,""pbj"":1,""cupc"":1,""redvelvet"":1}",1,750
"May 30, 2021","{""kiss-2lb"":1}",1,2994
"May 30, 2021","{""banog~s"":1,""bancheese~s"":2,""banultimate~s"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""96o81w2b9f6"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1195
"May 30, 2021","{""custom"":[{""title"":""Quarantine cookies cake  ขนาด 1lb รสชาติ Cup C "",""price"":950,""quantity"":1,""id"":""k1vegn3fx1p""}]}",1,950
"May 30, 2021","{""custom"":[{""title"":""MILK CANDY"",""price"":130,""quantity"":0,""id"":""yj7ze291gdt""}],""cereal"":2}",1,363
"May 30, 2021","{""chocpudding-1lb"":1}",1,1893
"May 30, 2021","{""cereal"":2}",3,1117
"May 30, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":2,""id"":""12za8rtma0hb"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""pbj"":2,""cupc"":2,""peanut"":2,""redvelvet"":2}",1,2463
"May 30, 2021","{""heart-S&redvelvet.pink"":1}",1,795
"May 30, 2021","{""coconut-1lb"":1}",2,3375
"May 30, 2021","{""cereal"":3}",1,440
"May 30, 2021","{""cereal"":5}",1,758
"May 30, 2021","{""cereal"":4}",2,1213
"May 30, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""066u3zaqz72o"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,492
"May 30, 2021","{""coconut-1lb#dearest"":1}",1,1799
"May 30, 2021","{""kiss-1lb"":1,""coconut-1lb"":1,""cereal"":2}",1,3470
"May 30, 2021","{""cereal"":0,""salt"":1,""hella"":1,""deathchoc"":1,""pbj"":1}",1,702
"May 30, 2021","{""cereal"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""lk6sucqdzy9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":5,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,879
"May 30, 2021","{""hella"":1,""redvelvet"":1}",1,369
"May 30, 2021","{""chocpudding_slice"":1,""coconut_slice"":1,""ferrero_slice"":1,""blackout_slice"":1}",1,900
"May 30, 2021","{""cereal"":0,""custom"":[{""title"":""1lb Red velvet "",""price"":1500,""quantity"":1,""id"":""5lykmx2z0f4""}]}",1,1800
"May 30, 2021","{""redvelvet"":1}",2,405
"May 30, 2021","{""cereal"":1,""hella"":1}",1,387
"May 30, 2021","{""cereal"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""adf6sw6pynw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,677
"May 30, 2021","{""carrot-2lb"":1}",1,3158
"May 30, 2021","{""cereal"":4,""banultimate~s"":2}",1,916
"May 30, 2021","{""coconut_slice"":1,""pbj"":1,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""1qb0lq51vfy"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,990
"May 29, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""eephny4vw26"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cereal"":4}",1,1038
"May 29, 2021","{""cereal"":0,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""5uc590c7vb9"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":12,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Double box of 18""}]}",1,640
"May 29, 2021","{""custom"":[{""title"":""( cookie cake ) Death by chocolate 1 ปอนด์"",""price"":750,""quantity"":1,""id"":""ylc612oh6gn""}]}",1,906
"May 29, 2021","{""cereal"":4,""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""57m8p2kqps4"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""27nl14foz8"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""cupc"":1}",1,1310
"May 29, 2021","{""hella"":5,""redvelvet"":5,""salt"":5,""cupc"":5,""chocpudding-1lb#dearest"":1,""custom"":[{""title"":""Death by chocolate1 ชิ้น /PBJ 1 ชิ้น"",""price"":0,""quantity"":1,""id"":""qwgk3qq8imi""}]}",1,4805
"May 29, 2021","{""cereal"":1,""deathchoc"":1,""pbj"":1}",1,510
"May 29, 2021","{""coconut-1lb"":1}",1,1655
"May 29, 2021","{""custom"":[{""title"":""เค้กขนาด 1 ปอนด์ รสชาติ Red velvet ตกแต่งแบบ dearest flower "",""price"":1650,""quantity"":1,""id"":""ftphiio2cfm""}],""cereal"":0}",1,2451
"May 29, 2021","{""cereal"":2,""salt"":1,""kiss_slice"":1}",1,697
"May 29, 2021","{""cereal"":2,""deathcake"":1,""hella"":1}",1,1298
"May 29, 2021","{""bancheese~s"":1,""banog~s"":1}",1,465
"May 29, 2021","{""peanut"":2,""blackout_slice"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""wz3qiq8en5k"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":6,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":6,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1,1609
"May 29, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1,""heart-S&ganache.pink"":1}",1,1855
"May 29, 2021","{""custom"":[{""title"":""( cookie cake ) Cup c 4 ปอนด์"",""price"":2750,""quantity"":1,""id"":""i8toc2qgg4d""}]}",1,2797
"May 29, 2021","{""heart-S&redvelvet.pink"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""9xx4m1hcw6l"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1,976
"May 29, 2021","{""heart-S&ganache.gold"":1}",1,691
"May 29, 2021","{""cereal"":1}",1,179
"May 29, 2021","{""redvelvet"":0,""cereal"":1,""bancheese~s"":1,""banog~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""lfvxd6pvlz"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}]}",1,770
"May 29, 2021","{""cereal"":2,""coconut-1lb"":1}",1,1992
"May 29, 2021","{""deathchoc"":2,""deathcake"":2}",1,1871
"May 29, 2021","{""custom"":[{""title"":""เค้กขนาด 1 ปอนด์ รสชาติ Red velvet ตกแต่ง Lady in pink สีขาว"",""price"":1500,""quantity"":1,""id"":""yeow41q6jz""}],""cereal"":0}",1,1800
"May 29, 2021","{""chocpudding-1lb#extraferrero"":1}",2,3746
"May 29, 2021","{""cereal"":8,""bannuts~s"":1}",1,1238
"May 29, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""3w967lpd2qr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":5,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""cereal"":6}",1,1408
"May 29, 2021","{""cereal"":2}",2,616
"May 29, 2021","{""heart-S&redvelvet.pink"":1}",1,704
"May 29, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""j7udgxzhgol"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""zevfr7hnp6a"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""banana_slice"":0,""bannutella~s"":1,""cereal"":2}",1,1025
"May 29, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""6eyok75k8qc"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":2,""pbj"":2,""cupc"":1,""salt"":1,""bancheese~s"":1}",1,1647
"May 29, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",2,2403
"May 29, 2021","{""cereal"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""05u8bpatk1kx"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":5,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,580
"May 29, 2021","{""chocpudding-1lb"":1}",1,1653
"May 29, 2021","{""heart-S&ganache.pink"":1}",1,642
"May 29, 2021","{""cereal"":2,""chocpudding_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""w2metl0n8v"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""6l35k5i1trb"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,1477
"May 29, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""clc2v35t66n"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,624
"May 28, 2021","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":1,""id"":""mz5j7z96dhr"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":0,""YOUNG COCONUT CAKE"":3,""FERRERO CHOCOLATE TART"":2,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""r1ajixja5n"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,2404
"May 28, 2021","{""cereal"":18}",1,2494
"May 28, 2021","{""heart-L&ganache.pink"":1,""cereal"":4}",1,2794
"May 28, 2021","{""cereal"":0,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""xlsbnfi4jsp"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,669
"May 28, 2021","{""blackout-1lb#flower"":1}",1,1715
"May 28, 2021","{""cereal"":1}",1,192
"May 28, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""6rpvo27zye"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1,581
"May 28, 2021","{""cupc"":14,""pbj"":14,""redvelvet"":11,""salt"":13,""deathchoc"":13,""hella"":13}",1,11100
"May 28, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",1,1410
"May 28, 2021","{""berry-1lb"":1}",1,1760
"May 28, 2021","{""cereal"":2}",2,690
"May 28, 2021","{""pbj"":1,""cupc"":1}",1,485
"May 28, 2021","{""hella"":1}",1,201
"May 28, 2021","{""heart-S&redvelvet.gold"":1}",1,992
"May 28, 2021","{""cereal"":3}",1,562
"May 28, 2021","{""coconut-1lb"":1}",1,1671
"May 28, 2021","{""coconut-1lb"":1,""cereal"":1,""cupc"":1}",1,2033
"May 28, 2021","{""cereal"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""tmcp3fxdsq"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,756
"May 28, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""c8xfkagc8mu"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1,1656
"May 28, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""k6ugx0jqkts"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""dj9ncj3qdtj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1,868
"May 28, 2021","{""ferrero-2lb"":0,""cereal"":0,""redvelvet"":1,""ferrero_slice"":1}",1,478
"May 28, 2021","{""kiss-1lb"":1}",2,3519
"May 28, 2021","{""heart-S&ganache.gold"":1}",1,703
"May 28, 2021","{""cereal"":6}",1,875
"May 28, 2021","{""redvelvet"":1}",1,249
