datetime (Date),cart,Record Count
"Jun 11, 2021","{""doubletrouble"":1,""triplec"":1}",1
"Jun 11, 2021","{""cupc"":1,""pbj"":1,""salt"":1,""hella"":1}",1
"Jun 11, 2021","{""banog~s"":2,""cupc"":1}",1
"Jun 11, 2021","{""redvelvet"":1,""hella"":1,""deathchoc"":1,""salt"":1,""matcha"":1}",1
"Jun 11, 2021","{""mamaog"":3,""sexyback"":2,""doubletrouble"":1}",1
"Jun 11, 2021","{""hella"":2,""pbj"":2,""salt"":1}",1
"Jun 11, 2021","{""mamaog"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 11, 2021","{""mamaog"":1,""doubletrouble"":1}",1
"Jun 11, 2021","{""matcha"":9,""sexyback"":1,""mamaog"":1,""doubletrouble"":1}",1
"Jun 11, 2021","{""cupc"":1,""redvelvet"":1}",2
"Jun 11, 2021","{""doubletrouble"":1}",1
"Jun 11, 2021","{""cupc"":1,""hella"":1}",1
"Jun 11, 2021","{""triplec"":1,""sexyback"":1}",1
"Jun 11, 2021","{""salt"":1,""mamaog"":1}",1
"Jun 11, 2021","{""hella"":1,""cupc"":1,""deathchoc"":1,""pbj"":1,""sexyback"":2,""doubletrouble"":1}",1
"Jun 11, 2021","{""redvelvet"":1}",1
"Jun 11, 2021","{""redvelvet"":1,""cupc"":1}",1
"Jun 11, 2021","{""cupc"":1,""fudge"":4}",1
"Jun 11, 2021","{""hella"":3,""cupc"":2}",1
"Jun 11, 2021","{""mamaog"":1,""sexyback"":1,""doubletrouble"":1,""cornflakes"":1,""matcha"":1}",1
"Jun 11, 2021","{""sexyback"":1,""cornflakes"":1}",1
"Jun 11, 2021","{""cupc"":1,""pbj"":2,""matcha"":1}",1
"Jun 11, 2021","{""fudge"":8,""bae"":10,""hella"":1,""salt"":1}",1
"Jun 11, 2021","{""cornflakes"":5}",1
"Jun 11, 2021","{""doubletrouble"":1,""mamaog"":1}",1
"Jun 11, 2021","{""babyog"":1,""matcha"":1}",1
"Jun 11, 2021","{""fudge"":9,""banog~s"":1}",1
"Jun 11, 2021","{""fudge"":5,""bae"":4,""mamaog"":2,""doubletrouble"":2,""cornflakes"":1}",1
"Jun 11, 2021","{""babyog"":1,""cornflakes"":1,""mamaog"":1,""doubletrouble"":1,""matcha"":1}",1
"Jun 11, 2021","{""deathchoc"":1}",2
"Jun 11, 2021","{""sexyback"":1}",1
"Jun 11, 2021","{""cupc"":2}",1
"Jun 11, 2021","{""pbj"":1,""doubletrouble"":1,""triplec"":1}",1
"Jun 11, 2021","{""hella"":2,""redvelvet"":1,""cupc"":1,""deathchoc"":1,""bae"":2,""redbrownie"":1}",1
"Jun 11, 2021","{""mamaog"":1,""babyog"":1,""bae"":1}",1
"Jun 11, 2021","{""matcha"":1,""sexyback"":1}",1
"Jun 11, 2021","{""redvelvet"":1,""pbj"":1}",1
"Jun 11, 2021","{""deathchoc"":2,""mamaog"":1,""sexyback"":1}",1
"Jun 10, 2021","{""pbj"":1}",1
"Jun 10, 2021","{""sexyback"":1}",2
"Jun 10, 2021","{""triplec"":1}",1
"Jun 10, 2021","{""cornflakes"":2,""babyog"":3,""sexyback"":3}",1
"Jun 10, 2021","{""mamaog"":5,""doubletrouble"":5,""sexyback"":5,""cornflakes"":4,""triplec"":1,""bancheese~s"":2,""banog~s"":2,""bannutella~s"":1}",1
"Jun 10, 2021","{""mamaog"":1,""triplec"":1}",2
"Jun 10, 2021","{""deathchoc"":1,""cupc"":1,""fudge"":1}",1
"Jun 10, 2021","{""bannutella~s"":1}",1
"Jun 10, 2021","{""hella"":1}",3
"Jun 10, 2021","{""hella"":1,""cupc"":1}",1
"Jun 10, 2021","{""sexyback"":2,""mamaog"":2,""babyog"":2,""triplec"":2,""matcha"":2,""doubletrouble"":1,""cornflakes"":1}",1
"Jun 10, 2021","{""fudge"":7,""redbrownie"":2}",1
"Jun 10, 2021","{""pbj"":1,""matcha"":1}",1
"Jun 10, 2021","{""sexyback"":1,""matcha"":1}",1
"Jun 10, 2021","{""triplec"":1,""matcha"":1,""fudge"":1,""bae"":1}",1
"Jun 10, 2021","{""redvelvet"":1,""salt"":1}",1
"Jun 10, 2021","{""hella"":2,""mamaog"":2,""doubletrouble"":2,""sexyback"":1}",1
"Jun 10, 2021","{""redvelvet"":1,""salt"":1,""hella"":1}",1
"Jun 10, 2021","{""bannuts~s"":1,""sexyback"":1}",1
"Jun 10, 2021","{""fudge"":9}",1
"Jun 10, 2021","{""doubletrouble"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 10, 2021","{""cornflakes"":1,""pbj"":1}",1
"Jun 10, 2021","{""hella"":1,""redvelvet"":1}",1
"Jun 10, 2021","{""cereal"":5}",1
"Jun 10, 2021","{""giftbox"":1,""mamaog"":1,""doubletrouble"":1,""babyog"":1,""sexyback"":1,""matcha"":1}",1
"Jun 10, 2021","{""mamaog"":1,""sexyback"":1}",1
"Jun 10, 2021","{""deathchoc"":1,""banultimate~s"":1,""fudge"":2}",1
"Jun 10, 2021","{""mamaog"":2,""cornflakes"":2,""matcha"":2,""triplec"":2,""doubletrouble"":2,""babyog"":2}",1
"Jun 10, 2021","{""matcha"":1,""salt"":1,""redvelvet"":1}",1
"Jun 10, 2021","{""cupc"":2}",1
"Jun 10, 2021","{""mamaog"":1,""bae"":2,""bannutella~s"":1,""redvelvet"":1}",1
"Jun 10, 2021","{""hella"":2,""mamaog"":1}",1
"Jun 10, 2021","{""cupc"":1}",1
"Jun 10, 2021","{""bancheese~s"":1}",1
"Jun 10, 2021","{""mamaog"":3,""babyog"":1,""sexyback"":2,""doubletrouble"":1,""matcha"":2,""triplec"":1,""cornflakes"":2}",1
"Jun 10, 2021","{""mamaog"":1,""doubletrouble"":1,""sexyback"":1,""matcha"":1}",1
"Jun 10, 2021","{""matcha"":1,""sexyback"":1,""banog~s"":1}",1
"Jun 10, 2021","{""doubletrouble"":1}",1
"Jun 10, 2021","{""giftbox"":1,""bae"":3,""fudge"":3,""redbrownie"":2}",1
"Jun 10, 2021","{""cornflakes"":2,""matcha"":2,""sexyback"":1,""redvelvet"":1,""bancheese~s"":1}",1
"Jun 10, 2021","{""mamaog"":1}",1
"Jun 10, 2021","{""cornflakes"":1}",2
"Jun 10, 2021","{""babyog"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":1,""cupc"":1,""hella"":1}",1
"Jun 10, 2021","{""babyog"":1,""doubletrouble"":1,""mamaog"":1,""matcha"":1,""sexyback"":1,""bae"":3,""fudge"":3,""redbrownie"":3}",1
"Jun 10, 2021","{""matcha"":1,""salt"":1}",1
"Jun 10, 2021","{""banultimate~s"":3}",1
"Jun 10, 2021","{""hella"":1,""deathchoc"":1}",1
"Jun 10, 2021","{""sexyback"":2,""babyog"":2,""matcha"":2}",1
"Jun 10, 2021","{""redvelvet"":1}",1
"Jun 9, 2021","{""mamaog"":1,""sexyback"":1}",1
"Jun 9, 2021","{""bannuts~s"":1,""cupc"":1}",1
"Jun 9, 2021","{""bannutella~s"":1,""bancheese~s"":1}",1
"Jun 9, 2021","{""cornflakes"":1,""doubletrouble"":1}",1
"Jun 9, 2021","{""doubletrouble"":3,""triplec"":3,""mamaog"":2}",1
"Jun 9, 2021","{""mamaog"":1,""matcha"":1,""sexyback"":1,""cornflakes"":1,""doubletrouble"":1}",1
"Jun 9, 2021","{""doubletrouble"":1,""mamaog"":1,""sexyback"":2,""triplec"":1}",1
"Jun 9, 2021","{""cornflakes"":1,""sexyback"":1,""babyog"":1}",1
"Jun 9, 2021","{""mamaog"":1,""redbrownie"":1,""fudge"":4,""bae"":4}",1
"Jun 9, 2021","{""doubletrouble"":1}",2
"Jun 9, 2021","{""deathchoc"":1}",2
"Jun 9, 2021","{""banog~s"":1,""bannutella~s"":1}",1
"Jun 9, 2021","{""doubletrouble"":1,""mamaog"":1,""matcha"":1,""triplec"":2}",1
"Jun 9, 2021","{""redvelvet"":1}",2
"Jun 9, 2021","{""fudge"":5,""bae"":4,""pbj"":1,""cupc"":1}",1
"Jun 9, 2021","{""mamaog"":1,""babyog"":1,""sexyback"":1}",1
"Jun 9, 2021","{""cornflakes"":1}",1
"Jun 9, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 9, 2021","{""triplec"":1,""mamaog"":1,""bancheese~s"":1}",1
"Jun 9, 2021","{""hella"":1,""pbj"":1}",1
"Jun 9, 2021","{""sexyback"":1}",2
"Jun 9, 2021","{""salt"":1,""babyog"":1}",1
"Jun 9, 2021","{""banog~s"":1}",1
"Jun 9, 2021","{""fudge"":2}",1
"Jun 9, 2021","{""fudge"":3,""bae"":3,""redbrownie"":3,""salt"":1,""deathchoc"":1}",1
"Jun 9, 2021","{""cereal"":3}",1
"Jun 9, 2021","{""cornflakes"":2,""mamaog"":2,""sexyback"":1,""pbj"":1}",1
"Jun 9, 2021","{""hella"":2,""doubletrouble"":1,""matcha"":1,""sexyback"":1,""babyog"":2}",1
"Jun 9, 2021","{""fudge"":5,""bae"":4}",1
"Jun 9, 2021","{""sexyback"":1,""cornflakes"":1}",1
"Jun 9, 2021","{""hella"":1}",2
"Jun 9, 2021","{""matcha"":1,""sexyback"":1,""mamaog"":1}",1
"Jun 9, 2021","{""sexyback"":2,""mamaog"":1,""cornflakes"":1}",1
"Jun 9, 2021","{""deathchoc"":2}",1
"Jun 9, 2021","{""cornflakes"":2}",1
"Jun 9, 2021","{""cupc"":1,""pbj"":1}",2
"Jun 9, 2021","{""cupc"":1,""hella"":1}",1
"Jun 9, 2021","{""bae"":1,""redbrownie"":1,""fudge"":1}",1
"Jun 9, 2021","{""sexyback"":3,""mamaog"":2}",1
"Jun 9, 2021","{""pbj"":2,""hella"":1,""fudge"":2,""mamaog"":1,""redvelvet"":1}",1
"Jun 9, 2021","{""hella"":1,""redvelvet"":1}",1
"Jun 9, 2021","{""hella"":1,""cereal"":1}",1
"Jun 9, 2021","{""fudge"":3,""bae"":3,""redbrownie"":3}",1
"Jun 9, 2021","{""bancheese~s"":1,""banultimate~s"":2}",1
"Jun 9, 2021","{""mamaog"":1,""matcha"":2,""pbj"":1}",1
"Jun 9, 2021","{""hella"":1,""cupc"":3,""pbj"":1,""salt"":2,""redvelvet"":1}",1
"Jun 9, 2021","{""pbj"":1}",1
"Jun 9, 2021","{""mamaog"":2,""babyog"":2}",1
"Jun 9, 2021","{""matcha"":1,""sexyback"":1,""mamaog"":1,""doubletrouble"":1,""cornflakes"":1,""redvelvet"":1}",1
"Jun 9, 2021","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 9, 2021","{""cupc"":1,""deathchoc"":1}",1
"Jun 8, 2021","{""bae"":1,""mamaog"":1}",1
"Jun 8, 2021","{""redvelvet"":1}",2
"Jun 8, 2021","{""hella"":1,""salt"":1}",1
"Jun 8, 2021","{""cupc"":1,""redvelvet"":1,""sexyback"":1,""cornflakes"":1}",1
"Jun 8, 2021","{""pbj"":1,""deathchoc"":1,""bannuts~s"":1}",1
"Jun 8, 2021","{""deathchoc"":1,""bannutella~s"":1,""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 8, 2021","{""cornflakes"":5}",1
"Jun 8, 2021","{""babyog"":1,""sexyback"":1}",1
"Jun 8, 2021","{""matcha"":2,""sexyback"":2,""mamaog"":1}",1
"Jun 8, 2021","{""triplec"":1}",1
"Jun 8, 2021","{""doubletrouble"":1,""babyog"":1,""matcha"":1}",1
"Jun 8, 2021","{""mamaog"":1,""matcha"":1}",1
"Jun 8, 2021","{""bannutella~s"":1,""triplec"":1}",1
"Jun 8, 2021","{""doubletrouble"":1,""triplec"":1}",1
"Jun 8, 2021","{""hella"":1,""cupc"":1}",1
"Jun 8, 2021","{""bannutella~s"":1,""bancheese~s"":1,""cupc"":1,""hella"":1}",1
"Jun 8, 2021","{""banultimate~s"":1}",3
"Jun 8, 2021","{""deathchoc"":2}",1
"Jun 8, 2021","{""mamaog"":2}",1
"Jun 8, 2021","{""matcha"":1,""mamaog"":1,""sexyback"":1,""babyog"":1}",1
"Jun 8, 2021","{""deathchoc"":1}",1
"Jun 8, 2021","{""deathchoc"":1,""pbj"":1,""matcha"":1}",1
"Jun 8, 2021","{""hella"":1}",2
"Jun 8, 2021","{""matcha"":1}",1
"Jun 8, 2021","{""pbj"":1}",2
"Jun 8, 2021","{""doubletrouble"":1,""matcha"":1}",2
"Jun 8, 2021","{""coconut_slice"":1,""carrot_slice"":1,""chocpudding_slice"":1}",1
"Jun 8, 2021","{""salt"":1,""redvelvet"":1}",1
"Jun 8, 2021","{""banultimate~s"":1,""redbrownie"":1}",1
"Jun 8, 2021","{""redvelvet"":1,""salt"":1,""pbj"":1,""banultimate~s"":1}",1
"Jun 8, 2021","{""doubletrouble"":1}",1
"Jun 8, 2021","{""babyog"":1,""doubletrouble"":1}",1
"Jun 8, 2021","{""cupc"":1}",2
"Jun 8, 2021","{""bae"":3,""redbrownie"":3,""fudge"":3}",1
"Jun 8, 2021","{""cornflakes"":1,""doubletrouble"":1,""bae"":1,""redbrownie"":1}",1
"Jun 8, 2021","{""hella"":1,""cupc"":1,""pbj"":1,""salt"":1}",1
"Jun 8, 2021","{""pbj"":1,""cornflakes"":2}",1
"Jun 8, 2021","{""bancheese~s"":1,""bannutella~s"":1}",1
"Jun 8, 2021","{""mamaog"":2,""doubletrouble"":2,""babyog"":2,""triplec"":2,""sexyback"":2,""cornflakes"":1,""matcha"":1}",1
"Jun 8, 2021","{""sexyback"":1}",2
"Jun 7, 2021","{""bae"":1,""hella"":1}",1
"Jun 7, 2021","{""fudge"":9}",1
"Jun 7, 2021","{""doubletrouble"":1,""mamaog"":1}",1
"Jun 7, 2021","{""doubletrouble"":2,""mamaog"":0,""sexyback"":2,""babyog"":2,""triplec"":4,""deathchoc"":1,""salt"":1}",1
"Jun 7, 2021","{""doubletrouble"":3,""matcha"":1}",1
"Jun 7, 2021","{""doubletrouble"":1,""matcha"":1}",1
"Jun 7, 2021","{""deathchoc"":1}",2
"Jun 7, 2021","{""hella"":1,""doubletrouble"":1}",1
"Jun 7, 2021","{""banultimate~s"":1}",1
"Jun 7, 2021","{""mamaog"":1,""sexyback"":1,""babyog"":1,""cornflakes"":1,""redbrownie"":2,""bae"":2}",1
"Jun 7, 2021","{""sexyback"":1,""babyog"":1}",1
"Jun 7, 2021","{""doubletrouble"":2,""mamaog"":1,""cornflakes"":1,""triplec"":1}",1
"Jun 7, 2021","{""fudge"":3,""triplec"":1,""bannutella~s"":1}",1
"Jun 7, 2021","{""sexyback"":1,""doubletrouble"":1,""babyog"":1}",1
"Jun 7, 2021","{""matcha"":4,""sexyback"":1}",1
"Jun 7, 2021","{""fudge"":5,""redbrownie"":13}",1
"Jun 7, 2021","{""sexyback"":1}",1
"Jun 7, 2021","{""hella"":1}",1
"Jun 7, 2021","{""doubletrouble"":1,""babyog"":1}",1
"Jun 7, 2021","{""pbj"":1,""deathchoc"":1}",1
"Jun 7, 2021","{""salt"":1,""mamaog"":2,""doubletrouble"":1,""babyog"":2,""triplec"":2,""sexyback"":2,""matcha"":1,""cornflakes"":2}",1
"Jun 7, 2021","{""cupc"":1,""pbj"":1,""mamaog"":1,""babyog"":1,""sexyback"":1}",1
"Jun 7, 2021","{""bancheese~s"":1}",1
"Jun 7, 2021","{""banog~s"":1,""matcha"":1,""cornflakes"":2,""sexyback"":2}",1
"Jun 7, 2021","{""triplec"":1,""matcha"":1,""banog~s"":1}",1
"Jun 7, 2021","{""cupc"":1}",2
"Jun 7, 2021","{""pbj"":1}",1
"Jun 7, 2021","{""doubletrouble"":2,""matcha"":1}",1
"Jun 7, 2021","{""banultimate~s"":1,""redvelvet"":1,""fudge"":1}",1
"Jun 7, 2021","{""doubletrouble"":2}",1
"Jun 7, 2021","{""sexyback"":2}",1
"Jun 7, 2021","{""cornflakes"":2}",1
"Jun 7, 2021","{""triplec"":1}",1
"Jun 7, 2021","{""sexyback"":1,""mamaog"":1}",1
"Jun 7, 2021","{""matcha"":2,""pbj"":1}",1
"Jun 7, 2021","{""doubletrouble"":1,""triplec"":1,""sexyback"":1}",1
"Jun 7, 2021","{""mamaog"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""matcha"":1}",1
"Jun 7, 2021","{""sexyback"":1,""cornflakes"":1}",1
"Jun 7, 2021","{""deathchoc"":1,""salt"":1}",1
"Jun 6, 2021","{""pbj"":1,""mamaog"":1}",1
"Jun 6, 2021","{""redbrownie"":2}",1
"Jun 6, 2021","{""hella"":1,""redvelvet"":1}",1
"Jun 6, 2021","{""sexyback"":2}",1
"Jun 6, 2021","{""mamaog"":1}",3
"Jun 6, 2021","{""cornflakes"":1,""sexyback"":1,""pbj"":1,""hella"":1}",1
"Jun 6, 2021","{""salt"":1,""cornflakes"":1}",1
"Jun 6, 2021","{""babyog"":1,""matcha"":1}",1
"Jun 6, 2021","{""salt"":1}",5
"Jun 6, 2021","{""redvelvet"":1}",2
"Jun 6, 2021","{""mamaog"":2,""doubletrouble"":1,""matcha"":1}",1
"Jun 6, 2021","{""mamaog"":1,""triplec"":1,""sexyback"":1,""matcha"":1}",1
"Jun 6, 2021","{""sexyback"":7,""doubletrouble"":1,""mamaog"":1,""matcha"":1}",1
"Jun 6, 2021","{""hella"":1}",2
"Jun 6, 2021","{""redvelvet"":1,""salt"":1}",1
"Jun 6, 2021","{""redvelvet"":1,""matcha"":1}",1
"Jun 6, 2021","{""matcha"":1,""doubletrouble"":1,""mamaog"":2,""cornflakes"":1}",1
"Jun 6, 2021","{""cornflakes"":1,""matcha"":1,""babyog"":1}",1
"Jun 6, 2021","{""deathchoc"":1,""hella"":1,""pbj"":1}",1
"Jun 6, 2021","{""mamaog"":1,""doubletrouble"":1,""triplec"":1,""sexyback"":2}",1
"Jun 6, 2021","{""hella"":1,""deathchoc"":1}",1
"Jun 6, 2021","{""redbrownie"":1,""bae"":1}",1
"Jun 6, 2021","{""redbrownie"":9,""sexyback"":1}",1
"Jun 6, 2021","{""mamaog"":2,""doubletrouble"":1,""triplec"":1,""matcha"":1}",1
"Jun 6, 2021","{""sexyback"":2,""bancheese~s"":1}",1
"Jun 6, 2021","{""deathchoc"":1,""hella"":1,""mamaog"":1,""sexyback"":1}",1
"Jun 6, 2021","{""cupc"":1,""babyog"":1}",1
"Jun 6, 2021","{""doubletrouble"":2,""mamaog"":1,""cupc"":1}",1
"Jun 6, 2021","{""sexyback"":1,""mamaog"":1}",1
"Jun 6, 2021","{""fudge"":9}",1
"Jun 6, 2021","{""triplec"":1}",1
"Jun 6, 2021","{""banultimate~s"":1}",2
"Jun 6, 2021","{""triplec"":1,""mamaog"":1}",1
"Jun 6, 2021","{""deathchoc"":1,""cupc"":1}",2
"Jun 6, 2021","{""redvelvet"":1,""mamaog"":1}",1
"Jun 6, 2021","{""deathchoc"":1,""cupc"":0}",1
"Jun 6, 2021","{""redvelvet"":1,""cornflakes"":4,""matcha"":4,""triplec"":2,""babyog"":2}",1
"Jun 6, 2021","{""hella"":1,""banultimate~s"":1}",1
"Jun 6, 2021","{""cornflakes"":3}",1
"Jun 6, 2021","{""deathchoc"":1}",1
"Jun 6, 2021","{""pbj"":1,""hella"":1}",1
"Jun 6, 2021","{""bannutella~s"":1}",1
"Jun 6, 2021","{""pbj"":1}",4
"Jun 6, 2021","{""cupc"":1}",6
"Jun 6, 2021","{""redbrownie"":2,""fudge"":1,""mamaog"":1}",1
"Jun 6, 2021","{""sexyback"":1}",2
"Jun 6, 2021","{""sexyback"":1,""babyog"":1}",2
"Jun 6, 2021","{""matcha"":1,""sexyback"":1,""mamaog"":1,""triplec"":1,""babyog"":1,""doubletrouble"":1}",1
"Jun 5, 2021","{""redvelvet"":1,""deathchoc"":1}",1
"Jun 5, 2021","{""mamaog"":1,""sexyback"":1,""cornflakes"":1}",1
"Jun 5, 2021","{""doubletrouble"":1,""redvelvet"":1}",1
"Jun 5, 2021","{""mamaog"":2}",1
"Jun 5, 2021","{""deathchoc"":1,""matcha"":1}",1
"Jun 5, 2021","{""cupc"":1,""matcha"":1}",1
"Jun 5, 2021","{""mamaog"":1,""triplec"":1,""sexyback"":1,""cornflakes"":1,""doubletrouble"":1}",1
"Jun 5, 2021","{""pbj"":1}",1
"Jun 5, 2021","{""hella"":1,""cupc"":1,""pbj"":1,""fudge"":5,""bae"":2,""redbrownie"":2}",1
"Jun 5, 2021","{""cupc"":1,""salt"":1}",1
"Jun 5, 2021","{""cereal"":1}",1
"Jun 5, 2021","{""deathchoc"":1,""fudge"":9,""mamaog"":1}",1
"Jun 5, 2021","{""pbj"":1,""mamaog"":1}",1
"Jun 5, 2021","{""deathchoc"":1,""pbj"":1}",1
"Jun 5, 2021","{""bae"":1,""redbrownie"":1,""banog~s"":1,""bannutella~s"":1}",1
"Jun 5, 2021","{""matcha"":1}",1
"Jun 5, 2021","{""deathchoc"":1,""doubletrouble"":1,""babyog"":1}",1
"Jun 5, 2021","{""pbj"":1,""hella"":1}",1
"Jun 5, 2021","{""doubletrouble"":2,""babyog"":1,""sexyback"":1,""mamaog"":1}",1
"Jun 5, 2021","{""matcha"":3}",1
"Jun 5, 2021","{""deathchoc"":1}",3
"Jun 5, 2021","{""cornflakes"":2}",1
"Jun 5, 2021","{""babyog"":1,""sexyback"":1,""cornflakes"":1}",1
"Jun 5, 2021","{""sexyback"":4,""mamaog"":2}",1
"Jun 5, 2021","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1}",1
"Jun 5, 2021","{""salt"":1}",3
"Jun 5, 2021","{""doubletrouble"":2,""triplec"":1,""matcha"":1,""mamaog"":1}",1
"Jun 5, 2021","{""salt"":1,""redvelvet"":1}",1
"Jun 5, 2021","{""mamaog"":1,""sexyback"":1,""fudge"":1,""doubletrouble"":1}",1
"Jun 5, 2021","{""triplec"":1,""sexyback"":1}",1
"Jun 5, 2021","{""doubletrouble"":1,""mamaog"":1}",2
"Jun 5, 2021","{""redbrownie"":9,""bancheese~s"":1}",1
"Jun 5, 2021","{""sexyback"":1,""mamaog"":1}",1
"Jun 5, 2021","{""mamaog"":1,""doubletrouble"":1,""triplec"":1}",1
"Jun 5, 2021","{""matcha"":1,""mamaog"":1,""babyog"":1,""redvelvet"":1}",1
"Jun 5, 2021","{""hella"":2,""cupc"":2,""triplec"":2,""babyog"":4,""mamaog"":4}",1
"Jun 5, 2021","{""bancheese~s"":1}",1
"Jun 5, 2021","{""fudge"":9}",1
"Jun 5, 2021","{""redbrownie"":4}",1
"Jun 5, 2021","{""cupc"":1}",2
"Jun 5, 2021","{""doubletrouble"":1,""mamaog"":1,""sexyback"":1,""triplec"":1,""cornflakes"":1}",1
"Jun 5, 2021","{""doubletrouble"":1,""triplec"":1,""cornflakes"":1,""matcha"":1,""sexyback"":1}",1
"Jun 5, 2021","{""fudge"":9,""cupc"":1,""hella"":1}",1
"Jun 5, 2021","{""bannutella~s"":1}",2
"Jun 5, 2021","{""cupc"":1,""salt"":1,""redvelvet"":2}",1
"Jun 5, 2021","{""sexyback"":3}",1
"Jun 5, 2021","{""babyog"":2,""triplec"":1,""matcha"":1,""sexyback"":1}",1
"Jun 5, 2021","{""babyog"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":1}",1
"Jun 5, 2021","{""sexyback"":1,""matcha"":11}",1
"Jun 5, 2021","{""pbj"":1,""matcha"":1}",1
"Jun 5, 2021","{""salt"":1,""cornflakes"":1}",1
"Jun 5, 2021","{""bancheese~s"":1,""banog~s"":1}",1
"Jun 5, 2021","{""cupc"":1,""hella"":1}",2
"Jun 5, 2021","{""mamaog"":1,""matcha"":1}",1
"Jun 5, 2021","{""babyog"":1}",2
"Jun 5, 2021","{""fudge"":4,""bae"":1,""redbrownie"":1,""doubletrouble"":1}",1
"Jun 5, 2021","{""cornflakes"":1,""doubletrouble"":1,""mamaog"":1}",1
"Jun 5, 2021","{""pbj"":2,""hella"":1}",1
"Jun 5, 2021","{""hella"":1,""deathchoc"":1}",2
"Jun 5, 2021","{""pbj"":2,""bancheese~s"":2}",1
"Jun 5, 2021","{""hella"":1}",3
"Jun 5, 2021","{""banog~s"":1,""fudge"":2,""cornflakes"":1,""cereal"":2}",1
"Jun 5, 2021","{""hella"":1,""pbj"":1,""salt"":1}",1
"Jun 5, 2021","{""pbj"":1,""babyog"":2,""sexyback"":2,""cornflakes"":1}",1
"Jun 5, 2021","{""cupc"":1,""pbj"":1}",1
"Jun 5, 2021","{""mamaog"":1,""doubletrouble"":1,""triplec"":1,""fudge"":2}",1
"Jun 5, 2021","{""cornflakes"":1,""redvelvet"":1}",1
"Jun 5, 2021","{""mamaog"":1,""sexyback"":1,""hella"":1}",1
"Jun 5, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 5, 2021","{""mamaog"":1}",3
"Jun 5, 2021","{""pbj"":2}",1
"Jun 5, 2021","{""hella"":1,""bae"":9}",1
"Jun 5, 2021","{""cornflakes"":2,""doubletrouble"":1,""hella"":1}",1
"Jun 5, 2021","{""doubletrouble"":1}",2
"Jun 5, 2021","{""bannuts~s"":1,""banog~s"":1}",1
"Jun 5, 2021","{""triplec"":1}",1
"Jun 5, 2021","{""banog~s"":1,""fudge"":2,""cereal"":2}",1
"Jun 5, 2021","{""redvelvet"":1}",2
"Jun 5, 2021","{""mamaog"":1,""doubletrouble"":1,""babyog"":1}",1
"Jun 5, 2021","{""matcha"":1,""triplec"":1}",1
"Jun 5, 2021","{""cornflakes"":2,""doubletrouble"":1,""mamaog"":1}",1
"Jun 5, 2021","{""mamaog"":2,""doubletrouble"":2,""sexyback"":2}",1
"Jun 5, 2021","{""doubletrouble"":1,""matcha"":1}",1
"Jun 5, 2021","{""pbj"":1,""salt"":1}",1
"Jun 5, 2021","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 5, 2021","{""sexyback"":1}",5
"Jun 5, 2021","{""deathchoc"":1,""salt"":1}",1
"Jun 5, 2021","{""cupc"":1,""mamaog"":1,""sexyback"":1}",2
"Jun 4, 2021","{""cupc"":1,""pbj"":1,""redvelvet"":1}",1
"Jun 4, 2021","{""hella"":3}",1
"Jun 4, 2021","{""bannutella~s"":1}",2
"Jun 4, 2021","{""bae"":3,""redbrownie"":3,""fudge"":3,""doubletrouble"":1}",1
"Jun 4, 2021","{""hella"":1}",1
"Jun 4, 2021","{""sexyback"":1,""cornflakes"":1}",1
"Jun 4, 2021","{""cupc"":1}",2
"Jun 4, 2021","{""hella"":2,""triplec"":1}",1
"Jun 4, 2021","{""doubletrouble"":2}",1
"Jun 4, 2021","{""bancheese~s"":1,""banog~s"":1}",1
"Jun 4, 2021","{""deathchoc"":1,""pbj"":1,""salt"":0,""redvelvet"":1,""doubletrouble"":1,""sexyback"":1,""cornflakes"":1}",1
"Jun 4, 2021","{""redbrownie"":3,""fudge"":3,""bae"":3}",1
"Jun 4, 2021","{""deathchoc"":2,""triplec"":1,""sexyback"":1}",1
"Jun 4, 2021","{""bae"":3,""fudge"":3,""redbrownie"":3}",1
"Jun 4, 2021","{""deathchoc"":1,""cupc"":1,""triplec"":1,""matcha"":1}",1
"Jun 4, 2021","{""mamaog"":1,""babyog"":1}",1
"Jun 4, 2021","{""cupc"":1,""babyog"":1,""sexyback"":1}",1
"Jun 4, 2021","{""doubletrouble"":1,""salt"":1}",1
"Jun 4, 2021","{""bae"":2}",1
"Jun 4, 2021","{""sexyback"":1,""matcha"":1,""cornflakes"":1}",1
"Jun 4, 2021","{""banog~s"":3}",1
"Jun 4, 2021","{""mamaog"":1,""doubletrouble"":1,""triplec"":1}",1
