cart,Record Count
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""f8jgrdy28k6"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""hfct4ld2fn5"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":3,""id"":""ubrfeytiri"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":3,""id"":""zgwxt5znvm"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""deathchoc"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""agl4yvtp0pj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":2,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""pbj"":1,""valrhona"":1,""cupc"":2,""bannutella~s"":1}",1
"{""giftboxloaf"":[{""count"":""1"",""price"":675,""quantity"":1,""id"":""tkz5fn64ur"",""DEATH BY CHOCOLATE PUDDING CAKE"":0,""BANANA CHEESE"":0,""BANANA NUTELLA "":1,""BANANA ULTIMATE COMBO"":0,""BANANA GOES NUTS"":0,""BANANA OG"":0,""MAYONGCHID CHEESEPIE"":0,""extra"":"""",""title"":""Small box of 1""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""14x2paex7f1"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""mayong~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""usk50t4v7fe"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""hella"":1,""deathchoc"":1,""pbj"":1,""salt"":2,""redvelvet"":1}",1
"{""custom"":[{""title"":""Carrot cream cheese 2lb ตกแต่ง Lady in Pink สีชมพูเข้ม"",""price"":2800,""quantity"":1,""id"":""xfjxtxfu9kp""}]}",1
"{""pbj"":2,""redvelvet"":1,""salt"":1}",1
"{""gift"":[{""count"":""3"",""price"":1300,""quantity"":1,""id"":""anafbfzljy"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":""Ferrero Rocher"",""title"":""Medium bouquet of 3""}]}",1
"{""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""g7hptglifit"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""oycc1fasoar"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""carrot-1lb#dearest"":1}",1
"{""redvelvet"":1,""hella"":1,""bannutella~s"":1}",1
"{""heart-S&redvelvet.gold"":0,""heart-M&redvelvet.gold"":0,""heart-L&redvelvet.gold"":0,""heart-S&ganache.gold"":1}",1
"{""cupc"":1}",1
"{""mayong~l"":1,""bannutella~s"":1}",1
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""126asublu9zm"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":1,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""bsiqwit022"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""kiss_slice"":1,""carrot_slice"":1,""chocpudding_slice"":1}",1
"{""hella"":10}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""nr3iagdq37n"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""qu14ic57poe"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""deathchoccake-1lb"":0,""deathchoc"":1}",1
"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""3sj5jwcbqwm"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":1,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""bancheese~l"":1,""bannutella~l"":1,""banultimate~l"":1}",1
"{""cupc"":2,""pbj"":2,""bannutella~s"":2,""chocpudding-2lb#dearest"":1,""custom"":[{""title"":""Mayongchid​ cheese​ pie​ loaf​ ในกล่อง​ gift​ box​"",""price"":0,""quantity"":1,""id"":""dpqo2xa4kp6""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ajt03gd91q"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""mayong~s"":1,""blackout_slice"":1,""deathchoc"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""sg2v0oro9t7"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""custom"":[{""title"":""peanut butter chococlate  1 ปอนด์"",""price"":1700,""quantity"":1,""id"":""qi15pmi6jxb""}]}",1
"{""kiss-2lb"":1}",1
"{""hella"":1,""salt"":1,""redvelvet"":1,""peanut"":1,""banultimate~s"":1,""bannutella~s"":1}",1
"{""custom"":[{""title"":""Mama og"",""price"":90,""quantity"":1,""id"":""k708zol3pmi""}]}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""aklbr39wpgj"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""bannutella~l"":1,""mayong~l"":1,""cupc"":1}",1
"{""redvelvet"":1,""hella"":1}",1
"{""redvelvet"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""5otsa8jowf7"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""berry-2lb"":1}",1
"{""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""dv7fwnz2ii9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""coconut_slice"":1,""banana_slice"":1,""chocpudding_slice"":1}",1
"{""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""nvcdmmbq1yh"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}],""pbj"":1}",1
"{""custom"":[{""title"":""Red velvet 2lb "",""price"":2500,""quantity"":1,""id"":""ughd9det1e""}]}",1
"{""custom"":[{""title"":""บูธ​"",""price"":0,""quantity"":1,""id"":""dzzgqq9igu""}]}",1
"{""custom"":[{""title"":""2 tier chocolate​ pudding​ cake White and gold Flower Gold sign : Forty"",""price"":4500,""quantity"":1,""id"":""28qvm1su5cc""}]}",1
"{""coconut_slice"":1,""kiss_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""rjl515tors"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""banultimate~l"":1,""salt"":1,""mayong~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""wx98rl31fz"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""s1u3jinxvg"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""mayong~s"":1}",1
"{""kiss-2lb#dearest"":1}",1
"{""custom"":[{""title"":""Peanut butter chocolate cake 1lb"",""price"":1700,""quantity"":1,""id"":""g15ldpoynfj""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""i11bhn027v"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":5,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""carrot_slice"":3}",1
"{""mayong~s"":1,""redvelvet"":1}",1
"{""bancheese~l"":0,""banultimate~s"":0,""mayong~s"":1}",1
"{""cupc"":1,""pbj"":1,""redvelvet"":1}",1
