cart,Record Count
"{""sundae"":0,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""t1mpszbzkz"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ifpn9vdt8y"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cereal"":2,""sundae"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xw945puk0x8"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""custom"":[{""title"":""1​ lb​ Hella​ Nutella​"",""price"":750,""quantity"":1,""id"":""cf6a9v4h7fd""}]}",1
"{""sundae"":2,""fat"":2}",1
"{""sundae"":0,""icecream"":[{""count"":""6"",""price"":750,""quantity"":1,""id"":""ukgm8dj0vas"",""SINFUL SUNDAE"":5,""CEREAL KILLER"":1,""MILK CANDY"":0,""extra"":"""",""title"":""Icecream box of 6""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""bi1e45s7j3t"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cereal"":1,""sundae"":1,""candy"":1,""pbj"":1,""cupc"":1,""hella"":3,""banana_slice"":1,""chocpudding_slice"":1,""coconut_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""28cc2nhsmd"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""br9e2bvcpl"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":4,""DOUBLE TROUBLE"":0,""MAMA OG"":3,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""custom"":[{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 3***"",""price"":950,""quantity"":1,""id"":""ki87jy854tr""}],""salt"":1}",1
"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""49rpb97vcl6"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""custom"":[{""title"":""Icecream​ ​Pistachio​"",""price"":130,""quantity"":1,""id"":""8a51530953m""}],""sundae"":2}",1
"{""cupc"":1,""cereal"":1,""sundae"":1}",1
"{""custom"":[{""title"":""(Cake) Red velvet cake 1 lb"",""price"":1500,""quantity"":1,""id"":""gknx8fk44f""}]}",1
